date,transaction_cost,ter_cost,cum_transaction_cost,cum_ter_cost
2005-01-03,0.0,9.166666666666668e-06,0.0,9.166666666666668e-06
2005-01-04,0.0,9.166666666666668e-06,0.0,1.8333333333333336e-05
2005-01-05,0.0,9.166666666666668e-06,0.0,2.7500000000000004e-05
2005-01-06,0.0012,5.2380952380952384e-06,0.0012,3.273809523809524e-05
2005-01-07,0.0012,9.166666666666668e-06,0.0024,4.190476190476191e-05
2005-01-10,0.0012,5.2380952380952384e-06,0.0036,4.714285714285714e-05
2005-01-11,0.0008,3.7301587301587305e-06,0.0044,5.087301587301587e-05
2005-01-12,0.0,3.7301587301587305e-06,0.0044,5.46031746031746e-05
2005-01-13,0.0,3.7301587301587305e-06,0.0044,5.833333333333333e-05
2005-01-14,0.0,3.7301587301587305e-06,0.0044,6.206349206349206e-05
2005-01-18,0.0,3.7301587301587305e-06,0.0044,6.579365079365079e-05
2005-01-19,0.0,3.7301587301587305e-06,0.0044,6.952380952380952e-05
2005-01-20,0.0,3.7301587301587305e-06,0.0044,7.325396825396825e-05
2005-01-21,0.0012,3.5714285714285714e-06,0.0056,7.682539682539683e-05
2005-01-24,0.0,3.5714285714285714e-06,0.0056,8.03968253968254e-05
2005-01-25,0.0,3.5714285714285714e-06,0.0056,8.396825396825397e-05
2005-01-26,0.0,3.5714285714285714e-06,0.0056,8.753968253968255e-05
2005-01-27,0.0,3.5714285714285714e-06,0.0056,9.111111111111112e-05
2005-01-28,0.0,3.5714285714285714e-06,0.0056,9.468253968253969e-05
2005-01-31,0.0,3.5714285714285714e-06,0.0056,9.825396825396826e-05
2005-02-01,0.0,3.5714285714285714e-06,0.0056,0.00010182539682539684
2005-02-02,0.0,3.5714285714285714e-06,0.0056,0.00010539682539682541
2005-02-03,0.0,3.5714285714285714e-06,0.0056,0.00010896825396825398
2005-02-04,0.0008,2.777777777777778e-06,0.0064,0.00011174603174603176
2005-02-07,0.0,2.777777777777778e-06,0.0064,0.00011452380952380953
2005-02-08,0.0,2.777777777777778e-06,0.0064,0.00011730158730158731
2005-02-09,0.0,2.777777777777778e-06,0.0064,0.00012007936507936508
2005-02-10,0.0,2.777777777777778e-06,0.0064,0.00012285714285714287
2005-02-11,0.0,2.777777777777778e-06,0.0064,0.00012563492063492066
2005-02-14,0.0,2.777777777777778e-06,0.0064,0.00012841269841269845
2005-02-15,0.002,9.166666666666668e-06,0.008400000000000001,0.0001375793650793651
2005-02-16,0.0,9.166666666666668e-06,0.008400000000000001,0.00014674603174603175
2005-02-17,0.0,9.166666666666668e-06,0.008400000000000001,0.0001559126984126984
2005-02-18,0.0,9.166666666666668e-06,0.008400000000000001,0.00016507936507936506
2005-02-22,0.0,9.166666666666668e-06,0.008400000000000001,0.00017424603174603172
2005-02-23,0.0,9.166666666666668e-06,0.008400000000000001,0.00018341269841269837
2005-02-24,0.0008,5.5158730158730166e-06,0.009200000000000002,0.0001889285714285714
2005-02-25,0.0,5.5158730158730166e-06,0.009200000000000002,0.0001944444444444444
2005-02-28,0.0014,5.2380952380952384e-06,0.010600000000000002,0.00019968253968253964
2005-03-01,0.0002,4.3253968253968256e-06,0.010800000000000002,0.00020400793650793647
2005-03-02,0.0,4.3253968253968256e-06,0.010800000000000002,0.0002083333333333333
2005-03-03,0.0,4.3253968253968256e-06,0.010800000000000002,0.00021265873015873012
2005-03-04,0.0,4.3253968253968256e-06,0.010800000000000002,0.00021698412698412694
2005-03-07,0.0,4.3253968253968256e-06,0.010800000000000002,0.00022130952380952377
2005-03-08,0.0,4.3253968253968256e-06,0.010800000000000002,0.0002256349206349206
2005-03-09,0.0,4.3253968253968256e-06,0.010800000000000002,0.00022996031746031742
2005-03-10,0.0,4.3253968253968256e-06,0.010800000000000002,0.00023428571428571425
2005-03-11,0.0,4.3253968253968256e-06,0.010800000000000002,0.00023861111111111107
2005-03-14,0.0,4.3253968253968256e-06,0.010800000000000002,0.0002429365079365079
2005-03-15,0.0,4.3253968253968256e-06,0.010800000000000002,0.00024726190476190475
2005-03-16,0.0,4.3253968253968256e-06,0.010800000000000002,0.0002515873015873016
2005-03-17,0.0,4.3253968253968256e-06,0.010800000000000002,0.0002559126984126984
2005-03-18,0.0,4.3253968253968256e-06,0.010800000000000002,0.0002602380952380952
2005-03-21,0.0007999999999999999,4.920634920634921e-06,0.011600000000000003,0.0002651587301587302
2005-03-22,0.0,4.920634920634921e-06,0.011600000000000003,0.00027007936507936507
2005-03-23,0.0,4.920634920634921e-06,0.011600000000000003,0.00027499999999999996
2005-03-24,0.0,4.920634920634921e-06,0.011600000000000003,0.00027992063492063486
2005-03-28,0.0,4.920634920634921e-06,0.011600000000000003,0.00028484126984126975
2005-03-29,0.0012000000000000001,3.7301587301587305e-06,0.012800000000000002,0.0002885714285714285
2005-03-30,0.0,3.7301587301587305e-06,0.012800000000000002,0.00029230158730158726
2005-03-31,0.0,3.7301587301587305e-06,0.012800000000000002,0.000296031746031746
2005-04-01,0.0,3.7301587301587305e-06,0.012800000000000002,0.0002997619047619048
2005-04-04,0.0008,3.5714285714285714e-06,0.013600000000000003,0.00030333333333333335
2005-04-05,0.0,3.5714285714285714e-06,0.013600000000000003,0.0003069047619047619
2005-04-06,0.0,3.5714285714285714e-06,0.013600000000000003,0.0003104761904761905
2005-04-07,0.0008,2.777777777777778e-06,0.014400000000000003,0.00031325396825396826
2005-04-08,0.0,2.777777777777778e-06,0.014400000000000003,0.000316031746031746
2005-04-11,0.0,2.777777777777778e-06,0.014400000000000003,0.0003188095238095238
2005-04-12,0.0,2.777777777777778e-06,0.014400000000000003,0.00032158730158730154
2005-04-13,0.0,2.777777777777778e-06,0.014400000000000003,0.0003243650793650793
